Datetime,BTC-USD,ETH-USD
2023-10-01 20:09:00+00:00,27091.751953125,1674.1534423828125
2023-10-01 20:10:00+00:00,27092.248046875,1673.91162109375
2023-10-01 20:11:00+00:00,27105.63671875,1674.686767578125
2023-10-01 20:12:00+00:00,27107.671875,1674.7642822265625
2023-10-01 20:13:00+00:00,27142.1953125,1676.5467529296875
2023-10-01 20:14:00+00:00,27138.642578125,1676.098388671875
2023-10-01 20:15:00+00:00,27138.63671875,1676.1717529296875
2023-10-01 20:16:00+00:00,27141.35546875,1676.5408935546875
2023-10-01 20:17:00+00:00,27142.548828125,1676.265869140625
2023-10-01 20:18:00+00:00,27140.53125,1676.0360107421875
2023-10-01 20:19:00+00:00,27119.37109375,1674.3037109375
2023-10-01 20:20:00+00:00,27122.23046875,1674.2252197265625
2023-10-01 20:21:00+00:00,27125.53515625,1674.312744140625
2023-10-01 20:22:00+00:00,27129.767578125,1674.436767578125
2023-10-01 20:23:00+00:00,27125.736328125,1674.17431640625
2023-10-01 20:24:00+00:00,27134.384765625,1674.5482177734375
2023-10-01 20:25:00+00:00,27132.150390625,1674.400634765625
2023-10-01 20:26:00+00:00,27130.115234375,1673.9984130859375
2023-10-01 20:27:00+00:00,27128.025390625,1674.025146484375
2023-10-01 20:28:00+00:00,27123.32421875,1673.5386962890625
2023-10-01 20:29:00+00:00,27124.6015625,1673.7926025390625
2023-10-01 20:30:00+00:00,27122.2421875,1673.3414306640625
2023-10-01 20:31:00+00:00,27119.080078125,1673.0372314453125
2023-10-01 20:32:00+00:00,27100.88671875,1672.232177734375
2023-10-01 20:33:00+00:00,27085.498046875,1671.175537109375
2023-10-01 20:34:00+00:00,27089.4453125,1671.7025146484375
2023-10-01 20:35:00+00:00,27087.7421875,1671.369873046875
2023-10-01 20:36:00+00:00,27077.552734375,1670.958984375
2023-10-01 20:37:00+00:00,27081.88671875,1671.2783203125
2023-10-01 20:38:00+00:00,27093.056640625,1672.2584228515625
2023-10-01 20:39:00+00:00,27092.904296875,1672.169677734375
2023-10-01 20:40:00+00:00,27090.802734375,1672.1654052734375
2023-10-01 20:41:00+00:00,27096.31640625,1672.57666015625
2023-10-01 20:42:00+00:00,27097.5234375,1673.0635986328125
2023-10-01 20:43:00+00:00,27102.23828125,1673.3311767578125
2023-10-01 20:44:00+00:00,27103.7421875,1673.58203125
2023-10-01 20:45:00+00:00,27105.1171875,1673.669677734375
2023-10-01 20:46:00+00:00,27116.173828125,1674.3218994140625
2023-10-01 20:47:00+00:00,27116.703125,1674.6474609375
2023-10-01 20:48:00+00:00,27116.7109375,1674.2452392578125
2023-10-01 20:49:00+00:00,27117.484375,1674.3343505859375
2023-10-01 20:50:00+00:00,27119.59765625,1674.591064453125
2023-10-01 20:51:00+00:00,27117.833984375,1674.4515380859375
2023-10-01 20:52:00+00:00,27111.49609375,1674.3717041015625
2023-10-01 20:53:00+00:00,27112.263671875,1674.2608642578125
2023-10-01 20:54:00+00:00,27112.232421875,1674.355712890625
2023-10-01 20:55:00+00:00,27117.568359375,1674.6246337890625
2023-10-01 20:56:00+00:00,27115.1640625,1674.58056640625
2023-10-01 20:57:00+00:00,27115.5078125,1674.46923828125
2023-10-01 20:58:00+00:00,27113.55859375,1674.703125
2023-10-01 20:59:00+00:00,27113.890625,1674.310791015625
2023-10-01 21:00:00+00:00,27113.126953125,1674.374267578125
2023-10-01 21:01:00+00:00,27113.02734375,1674.2232666015625
2023-10-01 21:02:00+00:00,27124.498046875,1675.1680908203125
2023-10-01 21:03:00+00:00,27128.671875,1675.409423828125
2023-10-01 21:04:00+00:00,27129.767578125,1675.2923583984375
2023-10-01 21:05:00+00:00,27129.845703125,1675.37353515625
2023-10-01 21:06:00+00:00,27131.482421875,1675.4183349609375
2023-10-01 21:07:00+00:00,27136.896484375,1676.0006103515625
2023-10-01 21:08:00+00:00,27131.248046875,1675.7060546875
2023-10-01 21:09:00+00:00,27130.7890625,1675.8585205078125
2023-10-01 21:10:00+00:00,27123.048828125,1675.2296142578125
2023-10-01 21:11:00+00:00,27121.048828125,1674.975341796875
2023-10-01 21:12:00+00:00,27116.419921875,1674.7645263671875
2023-10-01 21:13:00+00:00,27106.009765625,1674.2017822265625
2023-10-01 21:14:00+00:00,27103.947265625,1674.0299072265625
2023-10-01 21:15:00+00:00,27104.181640625,1674.0714111328125
2023-10-01 21:16:00+00:00,27105.94921875,1674.114990234375
2023-10-01 21:17:00+00:00,27104.6015625,1674.01123046875
2023-10-01 21:18:00+00:00,27107.392578125,1674.3984375
2023-10-01 21:19:00+00:00,27110.576171875,1674.6029052734375
2023-10-01 21:20:00+00:00,27116.25,1674.9700927734375
2023-10-01 21:21:00+00:00,27126.369140625,1675.415283203125
2023-10-01 21:22:00+00:00,27124.064453125,1675.2086181640625
2023-10-01 21:23:00+00:00,27123.21875,1675.2020263671875
2023-10-01 21:24:00+00:00,27124.462890625,1675.210205078125
2023-10-01 21:25:00+00:00,27125.314453125,1675.2747802734375
2023-10-01 21:26:00+00:00,27129.708984375,1675.5294189453125
2023-10-01 21:27:00+00:00,27126.638671875,1675.3782958984375
2023-10-01 21:28:00+00:00,27126.951171875,1675.378662109375
2023-10-01 21:29:00+00:00,27129.677734375,1675.551025390625
2023-10-01 21:30:00+00:00,27136.59375,1676.020751953125
2023-10-01 21:31:00+00:00,27136.1796875,1676.0626220703125
2023-10-01 21:32:00+00:00,27134.984375,1675.9998779296875
2023-10-01 21:33:00+00:00,27135.27734375,1676.0172119140625
2023-10-01 21:34:00+00:00,27134.91015625,1675.9468994140625
2023-10-01 21:35:00+00:00,27134.8125,1675.9774169921875
2023-10-01 21:36:00+00:00,27132.833984375,1675.96337890625
2023-10-01 21:37:00+00:00,27132.302734375,1675.9150390625
2023-10-01 21:38:00+00:00,27131.69921875,1675.883544921875
2023-10-01 21:39:00+00:00,27130.1875,1675.8856201171875
2023-10-01 21:40:00+00:00,27129.591796875,1675.8360595703125
2023-10-01 21:41:00+00:00,27135.6484375,1676.18310546875
2023-10-01 21:42:00+00:00,27136.080078125,1676.236328125
2023-10-01 21:43:00+00:00,27136.982421875,1676.528564453125
2023-10-01 21:44:00+00:00,27145.970703125,1677.032470703125
2023-10-01 21:45:00+00:00,27161.994140625,1677.35498046875
2023-10-01 21:46:00+00:00,27154.09765625,1677.0816650390625
2023-10-01 21:47:00+00:00,27148.783203125,1676.843505859375
2023-10-01 21:48:00+00:00,27149.28125,1676.875732421875
2023-10-01 21:49:00+00:00,27148.251953125,1676.8798828125
2023-10-01 21:50:00+00:00,27148.564453125,1676.787841796875
2023-10-01 21:51:00+00:00,27149.5078125,1676.781005859375
2023-10-01 21:52:00+00:00,27148.423828125,1676.6873779296875
2023-10-01 21:53:00+00:00,27148.986328125,1676.53369140625
2023-10-01 21:54:00+00:00,27148.677734375,1676.44775390625
2023-10-01 21:55:00+00:00,27150.552734375,1676.5172119140625
2023-10-01 21:56:00+00:00,27150.6328125,1676.6121826171875
2023-10-01 21:57:00+00:00,27155.05078125,1676.9326171875
2023-10-01 21:58:00+00:00,27159.044921875,1677.036376953125
2023-10-01 21:59:00+00:00,27160.599609375,1676.94677734375
2023-10-01 22:00:00+00:00,27168.25390625,1677.559326171875
2023-10-01 22:01:00+00:00,27194.751953125,1678.9674072265625
2023-10-01 22:02:00+00:00,27180.64453125,1677.94091796875
2023-10-01 22:03:00+00:00,27178.583984375,1677.868408203125
2023-10-01 22:04:00+00:00,27176.216796875,1677.8365478515625
2023-10-01 22:05:00+00:00,27175.107421875,1677.7310791015625
2023-10-01 22:06:00+00:00,27169.234375,1677.221923828125
2023-10-01 22:07:00+00:00,27170.814453125,1676.9658203125
2023-10-01 22:08:00+00:00,27181.220703125,1677.3853759765625
2023-10-01 22:09:00+00:00,27184.609375,1677.559326171875
2023-10-01 22:10:00+00:00,27192.15234375,1677.9603271484375
2023-10-01 22:11:00+00:00,27200.359375,1678.410888671875
2023-10-01 22:12:00+00:00,27199.64453125,1678.312744140625
2023-10-01 22:13:00+00:00,27198.37109375,1678.298828125
2023-10-01 22:14:00+00:00,27199.640625,1678.603515625
2023-10-01 22:15:00+00:00,27230.58984375,1680.4285888671875
2023-10-01 22:16:00+00:00,27260.841796875,1681.779052734375
2023-10-01 22:17:00+00:00,27385.84375,1685.703125
2023-10-01 22:18:00+00:00,28006.02734375,1750.595703125
2023-10-01 22:19:00+00:00,27885.974609375,1735.688232421875
2023-10-01 22:20:00+00:00,27858.130859375,1726.3416748046875
2023-10-01 22:21:00+00:00,27770.21875,1718.4112548828125
2023-10-01 22:22:00+00:00,27799.12890625,1721.312255859375
2023-10-01 22:23:00+00:00,27803.48046875,1720.43505859375
2023-10-01 22:24:00+00:00,27860.78515625,1724.375732421875
2023-10-01 22:25:00+00:00,27915.1328125,1729.6051025390625
2023-10-01 22:26:00+00:00,27873.71484375,1728.08935546875
2023-10-01 22:27:00+00:00,27905.44921875,1728.74462890625
2023-10-01 22:28:00+00:00,27883.28125,1728.024658203125
2023-10-01 22:29:00+00:00,27896.6015625,1729.6396484375
2023-10-01 22:30:00+00:00,27877.166015625,1725.798828125
2023-10-01 22:31:00+00:00,27917.84765625,1729.26708984375
2023-10-01 22:32:00+00:00,27951.578125,1730.3260498046875
2023-10-01 22:33:00+00:00,28021.251953125,1733.043212890625
2023-10-01 22:34:00+00:00,28047.23828125,1735.5838623046875
2023-10-01 22:35:00+00:00,28001.705078125,1731.1092529296875
2023-10-01 22:36:00+00:00,27981.2578125,1729.27734375
2023-10-01 22:37:00+00:00,27995.36328125,1730.4476318359375
2023-10-01 22:38:00+00:00,27998.505859375,1730.442138671875
2023-10-01 22:39:00+00:00,27958.9296875,1728.0362548828125
2023-10-01 22:40:00+00:00,27925.94921875,1728.7789306640625
2023-10-01 22:41:00+00:00,27879.984375,1725.794677734375
2023-10-01 22:42:00+00:00,27850.041015625,1725.411376953125
2023-10-01 22:43:00+00:00,27857.548828125,1726.4918212890625
2023-10-01 22:44:00+00:00,27906.1171875,1729.3125
2023-10-01 22:45:00+00:00,27927.365234375,1730.6170654296875
2023-10-01 22:46:00+00:00,27906.494140625,1729.6043701171875
2023-10-01 22:47:00+00:00,27936.939453125,1733.0892333984375
2023-10-01 22:48:00+00:00,27929.244140625,1732.7510986328125
